,zipconvert2,zipconvert3,zipconvert4,zipconvert5,homeowner,num_child,income,female,wealth,home_value,med_fam_inc,avg_fam_inc,pct_lt15k,num_prom,lifetime_gifts,largest_gift,last_gift,months_since_donate,time_lag,avg_gift,target,type,interaction_wealth_income,income_to_home_ratio,wealth_to_home_ratio,gift_to_income_ratio,average_gift_size_to_largest_gift_ratio,total_gifts_to_number_of_promotions,homeowner_children,zip_gender,time_since_last_gift_bucket
636,No,No,No,Yes,Yes,1,4,No,8,2232,517,532,6,11,15.0,15.0,15.0,34,5,15.0,No Donor,dev,32,0.0017921146953405018,0.0035842293906810036,3.75,1.0,1.3636363636363635,Yes_1,No_No_No_Yes_No,24+
637,No,No,No,Yes,No,1,4,Yes,8,1306,449,460,7,55,110.0,15.0,10.0,28,19,9.166666667,Donor,train,32,0.0030627871362940277,0.006125574272588055,27.5,0.6111111111333333,2.0,No_1,No_No_No_Yes_Yes,24+
638,No,Yes,No,No,Yes,1,2,Yes,8,740,343,399,10,37,44.0,7.0,6.0,29,14,5.5,No Donor,train,16,0.002702702702702703,0.010810810810810811,22.0,0.7857142857142857,1.1891891891891893,Yes_1,No_Yes_No_No_Yes,24+
639,Yes,No,No,No,Yes,1,3,Yes,8,473,283,319,21,30,29.0,11.0,10.0,32,15,7.25,Donor,train,24,0.006342494714587738,0.016913319238900635,9.666666666666666,0.6590909090909091,0.9666666666666667,Yes_1,Yes_No_No_No_Yes,24+
640,No,No,Yes,No,Yes,1,2,Yes,8,485,318,352,14,56,123.0,9.0,9.0,30,7,5.857142857,Donor,train,16,0.004123711340206186,0.016494845360824743,61.5,0.6507936507777778,2.1964285714285716,Yes_1,No_No_Yes_No_Yes,24+
641,No,No,No,Yes,No,1,7,No,9,2564,516,640,11,54,119.0,11.0,8.0,28,3,7.933333333,Donor,train,63,0.002730109204368175,0.0035101404056162248,17.0,0.7212121211818182,2.2037037037037037,No_1,No_No_No_Yes_No,24+
642,No,No,No,Yes,Yes,1,6,Yes,8,2307,474,525,7,27,32.0,6.0,6.0,29,1,5.333333333,No Donor,train,48,0.002600780234070221,0.0034677069787602947,5.333333333333333,0.8888888888333333,1.1851851851851851,Yes_1,No_No_No_Yes_Yes,24+
643,Yes,No,No,No,Yes,1,4,No,0,423,247,298,31,52,185.0,35.0,21.0,36,5,12.33333333,No Donor,train,0,0.009456264775413711,0.0,46.25,0.3523809522857143,3.5576923076923075,Yes_1,Yes_No_No_No_No,24+
644,Yes,No,No,No,No,1,1,No,6,1522,388,453,12,56,71.0,12.0,12.0,29,27,7.888888889,No Donor,train,6,0.000657030223390276,0.003942181340341655,71.0,0.6574074074166667,1.2678571428571428,No_1,Yes_No_No_No_No,24+
645,No,No,No,Yes,Yes,1,2,Yes,4,580,335,352,19,72,246.0,21.0,21.0,30,13,13.66666667,No Donor,train,8,0.0034482758620689655,0.006896551724137931,123.0,0.650793650952381,3.4166666666666665,Yes_1,No_No_No_Yes_Yes,24+
646,Yes,No,No,No,No,1,1,No,3,457,267,296,18,52,91.0,9.0,9.0,34,3,7.0,No Donor,train,3,0.002188183807439825,0.006564551422319475,91.0,0.7777777777777778,1.75,No_1,Yes_No_No_No_No,24+
647,No,No,Yes,No,No,1,7,No,8,455,388,546,21,37,45.0,20.0,20.0,37,2,11.25,Donor,train,56,0.015384615384615385,0.017582417582417582,6.428571428571429,0.5625,1.2162162162162162,No_1,No_No_Yes_No_No,24+
648,No,No,Yes,No,Yes,1,2,Yes,8,845,488,530,1,22,20.0,10.0,10.0,30,3,6.666666667,Donor,train,16,0.002366863905325444,0.009467455621301775,10.0,0.6666666667000001,0.9090909090909091,Yes_1,No_No_Yes_No_Yes,24+
649,Yes,No,No,No,Yes,1,3,No,7,698,433,495,3,64,118.0,25.0,15.0,17,16,14.75,No Donor,train,21,0.004297994269340974,0.01002865329512894,39.333333333333336,0.59,1.84375,Yes_1,Yes_No_No_No_No,13-24
650,No,No,Yes,No,Yes,1,5,Yes,8,675,380,414,11,12,15.0,15.0,15.0,34,5,15.0,No Donor,train,40,0.007407407407407408,0.011851851851851851,3.0,1.0,1.25,Yes_1,No_No_Yes_No_Yes,24+
651,No,No,Yes,No,Yes,2,3,No,6,882,432,471,6,67,80.25,9.0,9.0,29,12,4.720588235,Donor,dev,18,0.003401360544217687,0.006802721088435374,26.75,0.5245098038888889,1.1977611940298507,Yes_2,No_No_Yes_No_No,24+
652,No,No,No,Yes,Yes,1,5,Yes,2,1436,292,359,24,74,346.0,20.0,15.0,33,6,11.53333333,Donor,train,10,0.003481894150417827,0.001392757660167131,69.2,0.5766666665,4.675675675675675,Yes_1,No_No_No_Yes_Yes,24+
653,Yes,No,No,No,Yes,1,4,No,8,337,174,217,42,32,49.0,5.0,5.0,31,3,4.454545455,Donor,train,32,0.011869436201780416,0.02373887240356083,12.25,0.8909090909999999,1.53125,Yes_1,Yes_No_No_No_No,24+
654,No,Yes,No,No,No,1,2,Yes,8,563,331,374,13,37,68.0,10.0,10.0,28,14,8.5,No Donor,train,16,0.003552397868561279,0.014209591474245116,34.0,0.85,1.837837837837838,No_1,No_Yes_No_No_Yes,24+
655,Yes,No,No,No,Yes,1,1,Yes,8,1138,424,441,9,25,34.0,5.0,5.0,30,1,4.25,Donor,dev,8,0.0008787346221441124,0.007029876977152899,34.0,0.85,1.36,Yes_1,Yes_No_No_No_Yes,24+
656,No,No,Yes,No,No,1,4,No,6,490,302,346,16,53,90.0,5.0,5.0,31,4,5.0,Donor,dev,24,0.00816326530612245,0.012244897959183673,22.5,1.0,1.6981132075471699,No_1,No_No_Yes_No_No,24+
657,Yes,No,No,No,Yes,1,2,Yes,3,919,287,349,13,104,384.0,12.5,11.0,34,4,9.6,No Donor,train,6,0.002176278563656148,0.003264417845484222,192.0,0.768,3.6923076923076925,Yes_1,Yes_No_No_No_Yes,24+
658,No,No,Yes,No,Yes,1,5,No,8,1015,385,416,6,32,55.0,10.0,10.0,30,4,7.857142857,Donor,train,40,0.0049261083743842365,0.007881773399014778,11.0,0.7857142857,1.71875,Yes_1,No_No_Yes_No_No,24+
659,Yes,No,No,No,Yes,1,5,Yes,9,1177,618,651,1,58,94.0,16.0,15.0,37,7,10.44444444,No Donor,train,45,0.004248088360237893,0.0076465590484282074,18.8,0.6527777775,1.6206896551724137,Yes_1,Yes_No_No_No_Yes,24+
660,Yes,No,No,No,Yes,1,4,Yes,5,858,314,372,11,68,199.0,10.0,7.0,35,3,6.21875,Donor,train,20,0.004662004662004662,0.005827505827505828,49.75,0.621875,2.926470588235294,Yes_1,Yes_No_No_No_Yes,24+
661,Yes,No,No,No,Yes,1,2,No,8,568,259,297,30,16,15.0,15.0,15.0,37,5,15.0,No Donor,train,16,0.0035211267605633804,0.014084507042253521,7.5,1.0,0.9375,Yes_1,Yes_No_No_No_No,24+
662,No,Yes,No,No,Yes,1,5,Yes,7,490,347,367,11,57,94.0,20.0,20.0,31,5,7.230769231,No Donor,train,35,0.01020408163265306,0.014285714285714285,18.8,0.36153846155,1.6491228070175439,Yes_1,No_Yes_No_No_Yes,24+
663,No,No,Yes,No,Yes,2,3,No,8,336,213,256,36,34,47.0,6.0,4.0,28,3,4.272727273,No Donor,train,24,0.008928571428571428,0.023809523809523808,15.666666666666666,0.7121212121666667,1.3823529411764706,Yes_2,No_No_Yes_No_No,24+
664,Yes,No,No,No,Yes,3,3,No,2,556,269,290,26,44,60.0,25.0,25.0,31,14,10.0,No Donor,train,6,0.00539568345323741,0.0035971223021582736,20.0,0.4,1.3636363636363635,Yes_3,Yes_No_No_No_No,24+
665,No,Yes,No,No,Yes,1,4,Yes,6,961,343,407,13,71,187.0,9.0,7.0,32,4,5.84375,No Donor,train,24,0.004162330905306972,0.006243496357960458,46.75,0.6493055555555556,2.6338028169014085,Yes_1,No_Yes_No_No_Yes,24+
666,No,No,Yes,No,Yes,1,5,Yes,0,1087,547,606,4,128,447.0,18.0,15.0,32,4,6.772727273,No Donor,train,0,0.004599816007359705,0.0,89.4,0.3762626262777778,3.4921875,Yes_1,No_No_Yes_No_Yes,24+
667,No,No,Yes,No,No,1,4,Yes,2,381,222,269,35,54,90.0,20.0,20.0,37,16,15.0,Donor,train,8,0.010498687664041995,0.005249343832020997,22.5,0.75,1.6666666666666667,No_1,No_No_Yes_No_Yes,24+
668,No,Yes,No,No,Yes,1,2,No,3,621,254,318,27,65,60.0,6.0,5.0,34,4,4.0,No Donor,train,6,0.00322061191626409,0.004830917874396135,30.0,0.6666666666666666,0.9230769230769231,Yes_1,No_Yes_No_No_No,24+
669,Yes,No,No,No,No,1,5,Yes,4,489,238,299,16,85,258.0,12.0,12.0,29,4,7.588235294,No Donor,train,20,0.010224948875255624,0.0081799591002045,51.6,0.6323529411666667,3.0352941176470587,No_1,Yes_No_No_No_Yes,24+
670,No,No,Yes,No,Yes,1,1,Yes,3,421,199,226,36,39,62.0,16.0,16.0,37,3,6.888888889,No Donor,dev,3,0.0023752969121140144,0.007125890736342043,62.0,0.4305555555625,1.5897435897435896,Yes_1,No_No_Yes_No_Yes,24+
671,Yes,No,No,No,Yes,1,4,Yes,8,451,236,283,28,25,45.0,25.0,25.0,36,5,15.0,No Donor,train,32,0.008869179600886918,0.017738359201773836,11.25,0.6,1.8,Yes_1,Yes_No_No_No_Yes,24+
672,No,Yes,No,No,Yes,1,5,No,8,734,369,400,12,38,66.0,11.0,8.0,29,13,8.25,No Donor,train,40,0.006811989100817439,0.010899182561307902,13.2,0.75,1.736842105263158,Yes_1,No_Yes_No_No_No,24+
673,No,No,Yes,No,No,1,1,No,6,428,329,333,20,77,202.0,20.0,5.0,32,3,9.181818182,No Donor,train,6,0.002336448598130841,0.014018691588785047,202.0,0.45909090910000006,2.6233766233766236,No_1,No_No_Yes_No_No,24+
674,No,No,No,Yes,Yes,1,6,No,1,569,227,285,29,63,101.0,5.0,2.0,30,3,2.463414634,Donor,train,6,0.01054481546572935,0.0017574692442882249,16.833333333333332,0.4926829268,1.6031746031746033,Yes_1,No_No_No_Yes_No,24+
675,No,Yes,No,No,No,1,3,No,2,466,215,250,30,74,122.0,8.0,5.0,32,8,4.692307692,No Donor,dev,6,0.006437768240343348,0.004291845493562232,40.666666666666664,0.5865384615,1.6486486486486487,No_1,No_Yes_No_No_No,24+
676,No,Yes,No,No,Yes,1,6,No,8,910,395,518,0,54,75.0,8.0,8.0,28,3,6.818181818,No Donor,dev,48,0.006593406593406593,0.008791208791208791,12.5,0.85227272725,1.3888888888888888,Yes_1,No_Yes_No_No_No,24+
677,No,No,Yes,No,Yes,1,4,Yes,5,531,357,404,5,35,58.0,15.0,10.0,31,7,9.666666667,Donor,train,20,0.007532956685499058,0.009416195856873822,14.5,0.6444444444666666,1.6571428571428573,Yes_1,No_No_Yes_No_Yes,24+
678,No,No,Yes,No,Yes,1,4,No,6,635,411,470,13,54,139.0,20.0,20.0,29,5,11.58333333,No Donor,train,24,0.006299212598425197,0.009448818897637795,34.75,0.5791666665,2.574074074074074,Yes_1,No_No_Yes_No_No,24+
679,No,No,No,Yes,No,1,5,Yes,8,1709,316,367,19,80,282.0,21.0,19.0,33,8,13.42857143,Donor,train,40,0.002925687536571094,0.004681100058513751,56.4,0.6394557823809524,3.525,No_1,No_No_No_Yes_Yes,24+
680,No,Yes,No,No,Yes,1,2,Yes,1,613,223,316,11,76,175.0,12.0,10.0,36,12,7.291666667,No Donor,train,2,0.0032626427406199023,0.0016313213703099511,87.5,0.6076388889166667,2.3026315789473686,Yes_1,No_Yes_No_No_Yes,24+
681,No,No,No,Yes,Yes,1,4,No,0,2759,194,204,43,65,217.5,12.0,12.0,28,5,9.0625,No Donor,dev,0,0.0014498006524102935,0.0,54.375,0.7552083333333334,3.3461538461538463,Yes_1,No_No_No_Yes_No,24+
682,No,No,Yes,No,No,1,2,Yes,4,514,234,293,35,89,687.0,25.0,25.0,28,9,17.61538462,No Donor,train,8,0.0038910505836575876,0.007782101167315175,343.5,0.7046153848,7.719101123595506,No_1,No_No_Yes_No_Yes,24+
683,Yes,No,No,No,Yes,1,4,Yes,9,2340,634,738,0,40,111.0,20.0,12.0,31,4,11.1,Donor,train,36,0.0017094017094017094,0.0038461538461538464,27.75,0.5549999999999999,2.775,Yes_1,Yes_No_No_No_Yes,24+
684,No,No,Yes,No,Yes,1,4,No,4,660,411,438,6,43,66.0,25.0,25.0,37,15,11.0,No Donor,train,16,0.006060606060606061,0.006060606060606061,16.5,0.44,1.5348837209302326,Yes_1,No_No_Yes_No_No,24+
685,No,No,No,Yes,Yes,1,4,Yes,8,2810,477,541,12,29,34.0,6.0,6.0,31,1,4.857142857,No Donor,dev,32,0.0014234875444839859,0.0028469750889679717,8.5,0.8095238095,1.1724137931034482,Yes_1,No_No_No_Yes_Yes,24+
686,Yes,No,No,No,Yes,1,4,Yes,6,694,358,386,15,72,119.0,7.0,4.0,28,5,4.958333333,Donor,train,24,0.005763688760806916,0.008645533141210375,29.75,0.7083333332857142,1.6527777777777777,Yes_1,Yes_No_No_No_Yes,24+
687,Yes,No,No,No,No,1,5,Yes,9,1173,420,504,10,58,67.0,5.0,5.0,31,7,3.941176471,No Donor,train,45,0.004262574595055414,0.0076726342710997444,13.4,0.7882352941999999,1.1551724137931034,No_1,Yes_No_No_No_Yes,24+
688,No,No,Yes,No,Yes,1,7,Yes,6,653,453,487,13,57,161.0,22.0,22.0,31,6,11.5,Donor,train,42,0.010719754977029096,0.009188361408882083,23.0,0.5227272727272727,2.824561403508772,Yes_1,No_No_Yes_No_Yes,24+
689,No,No,Yes,No,No,1,5,Yes,1,350,181,223,40,69,261.0,15.0,5.0,28,3,7.676470588,No Donor,train,5,0.014285714285714285,0.002857142857142857,52.2,0.5117647058666667,3.782608695652174,No_1,No_No_Yes_No_Yes,24+
690,No,No,No,Yes,No,1,1,Yes,8,729,390,424,6,48,142.0,20.0,18.0,28,2,15.77777778,Donor,dev,8,0.0013717421124828531,0.010973936899862825,142.0,0.788888889,2.9583333333333335,No_1,No_No_No_Yes_Yes,24+
691,No,No,No,Yes,Yes,1,1,Yes,8,769,478,453,10,20,19.0,15.0,15.0,34,9,9.5,Donor,dev,8,0.0013003901170351106,0.010403120936280884,19.0,0.6333333333333333,0.95,Yes_1,No_No_No_Yes_Yes,24+
692,No,No,No,Yes,Yes,1,4,No,9,3014,530,640,2,69,71.0,5.0,4.0,30,18,3.380952381,No Donor,train,36,0.0013271400132714001,0.0029860650298606504,17.75,0.6761904762000001,1.0289855072463767,Yes_1,No_No_No_Yes_No,24+
693,Yes,No,No,No,Yes,1,4,Yes,6,562,358,352,7,59,132.0,14.0,13.0,32,7,9.428571429,Donor,train,24,0.0071174377224199285,0.010676156583629894,33.0,0.6734693877857143,2.23728813559322,Yes_1,Yes_No_No_No_Yes,24+
694,No,No,No,Yes,Yes,1,1,No,8,2773,443,556,8,14,15.0,15.0,15.0,36,5,15.0,No Donor,train,8,0.0003606202668589975,0.00288496213487198,15.0,1.0,1.0714285714285714,Yes_1,No_No_No_Yes_No,24+
695,No,No,No,Yes,Yes,1,4,Yes,8,782,460,453,10,54,111.0,20.0,20.0,28,4,12.33333333,Donor,dev,32,0.005115089514066497,0.010230179028132993,27.75,0.6166666665,2.0555555555555554,Yes_1,No_No_No_Yes_Yes,24+
696,No,No,No,Yes,Yes,1,5,Yes,9,2491,683,762,1,83,282.0,20.0,11.0,34,8,11.28,Donor,dev,45,0.002007226013649137,0.0036130068245684463,56.4,0.564,3.397590361445783,Yes_1,No_No_No_Yes_Yes,24+
697,Yes,No,No,No,Yes,1,2,Yes,8,531,300,374,18,22,30.0,10.0,10.0,29,6,10.0,No Donor,train,16,0.003766478342749529,0.015065913370998116,15.0,1.0,1.3636363636363635,Yes_1,Yes_No_No_No_Yes,24+
698,No,No,No,Yes,Yes,1,5,No,8,1009,315,363,15,33,57.0,25.0,20.0,36,6,14.25,Donor,dev,40,0.004955401387512388,0.007928642220019821,11.4,0.57,1.7272727272727273,Yes_1,No_No_No_Yes_No,24+
699,No,No,Yes,No,Yes,3,5,Yes,0,308,136,210,54,74,90.0,7.0,5.0,28,3,4.5,Donor,train,0,0.016233766233766232,0.0,18.0,0.6428571428571429,1.2162162162162162,Yes_3,No_No_Yes_No_Yes,24+
700,Yes,No,No,No,Yes,1,4,No,8,693,308,337,10,16,15.0,15.0,15.0,36,5,15.0,Donor,train,32,0.005772005772005772,0.011544011544011544,3.75,1.0,0.9375,Yes_1,Yes_No_No_No_No,24+
701,No,Yes,No,No,Yes,1,3,No,8,465,297,340,19,15,15.0,15.0,15.0,37,5,15.0,Donor,dev,24,0.0064516129032258064,0.017204301075268817,5.0,1.0,1.0,Yes_1,No_Yes_No_No_No,24+
702,No,Yes,No,No,Yes,1,3,Yes,0,573,321,351,18,108,164.0,10.0,9.0,31,0,5.290322581,Donor,train,0,0.005235602094240838,0.0,54.666666666666664,0.5290322581,1.5185185185185186,Yes_1,No_Yes_No_No_Yes,24+
703,No,No,No,Yes,Yes,1,4,Yes,8,2964,467,522,9,59,143.0,21.0,21.0,36,4,11.0,No Donor,dev,32,0.001349527665317139,0.002699055330634278,35.75,0.5238095238095238,2.4237288135593222,Yes_1,No_No_No_Yes_Yes,24+
704,No,No,No,Yes,No,1,2,No,5,530,249,287,26,60,93.0,15.0,15.0,31,4,11.625,No Donor,train,10,0.0037735849056603774,0.009433962264150943,46.5,0.775,1.55,No_1,No_No_No_Yes_No,24+
705,No,No,No,Yes,Yes,1,4,Yes,6,1528,485,537,4,49,55.0,5.0,5.0,28,8,5.0,Donor,train,24,0.002617801047120419,0.003926701570680628,13.75,1.0,1.1224489795918366,Yes_1,No_No_No_Yes_Yes,24+
706,Yes,No,No,No,No,1,2,Yes,8,795,376,421,9,26,31.0,10.0,9.0,32,5,7.75,No Donor,dev,16,0.0025157232704402514,0.010062893081761006,15.5,0.775,1.1923076923076923,No_1,Yes_No_No_No_Yes,24+
707,Yes,No,No,No,Yes,1,1,No,5,1077,331,414,15,83,292.0,12.0,12.0,17,2,9.733333333,Donor,train,5,0.0009285051067780873,0.004642525533890436,292.0,0.8111111110833332,3.5180722891566263,Yes_1,Yes_No_No_No_No,13-24
708,No,Yes,No,No,Yes,1,3,No,8,1153,511,571,4,26,40.0,15.0,15.0,31,5,10.0,No Donor,train,24,0.0026019080659150044,0.006938421509106678,13.333333333333334,0.6666666666666666,1.5384615384615385,Yes_1,No_Yes_No_No_No,24+
709,No,No,No,Yes,No,1,2,No,8,860,298,332,19,38,115.0,24.0,24.0,32,5,12.77777778,No Donor,dev,16,0.002325581395348837,0.009302325581395349,57.5,0.5324074074999999,3.026315789473684,No_1,No_No_No_Yes_No,24+
710,No,No,Yes,No,Yes,1,5,No,8,567,318,363,8,33,32.0,5.0,5.0,31,1,3.555555556,Donor,train,40,0.008818342151675485,0.014109347442680775,6.4,0.7111111111999999,0.9696969696969697,Yes_1,No_No_Yes_No_No,24+
711,No,Yes,No,No,Yes,1,4,Yes,1,553,188,226,40,74,279.0,12.0,5.0,28,7,7.75,Donor,dev,4,0.007233273056057866,0.0018083182640144665,69.75,0.6458333333333334,3.77027027027027,Yes_1,No_Yes_No_No_Yes,24+
712,No,No,No,Yes,No,1,2,Yes,8,707,386,430,18,53,85.0,14.0,14.0,31,4,7.083333333,Donor,train,16,0.002828854314002829,0.011315417256011316,42.5,0.5059523809285714,1.6037735849056605,No_1,No_No_No_Yes_Yes,24+
713,No,No,Yes,No,Yes,1,7,Yes,5,486,321,353,18,83,227.0,10.0,5.0,28,3,5.279069767,Donor,train,35,0.01440329218106996,0.0102880658436214,32.42857142857143,0.5279069767,2.7349397590361444,Yes_1,No_No_Yes_No_Yes,24+
714,No,No,Yes,No,Yes,2,5,Yes,1,336,195,241,38,59,94.0,15.0,10.0,35,17,9.4,No Donor,train,5,0.01488095238095238,0.002976190476190476,18.8,0.6266666666666667,1.5932203389830508,Yes_2,No_No_Yes_No_Yes,24+
715,No,No,No,Yes,Yes,1,1,Yes,8,845,312,378,12,22,25.0,10.0,5.0,28,7,6.25,No Donor,train,8,0.001183431952662722,0.009467455621301775,25.0,0.625,1.1363636363636365,Yes_1,No_No_No_Yes_Yes,24+
716,No,No,No,Yes,No,1,1,Yes,8,3131,595,649,6,72,137.0,6.0,3.0,30,6,2.914893617,No Donor,train,8,0.00031938677738741617,0.0025550942190993293,137.0,0.48581560283333336,1.9027777777777777,No_1,No_No_No_Yes_Yes,24+
717,No,No,No,Yes,Yes,1,4,Yes,5,2353,442,511,11,81,178.04,7.0,5.0,33,3,4.565128205,No Donor,train,20,0.0016999575010624734,0.0021249468763280916,44.51,0.6521611721428571,2.198024691358025,Yes_1,No_No_No_Yes_Yes,24+
718,No,No,Yes,No,Yes,1,5,Yes,8,578,358,404,12,77,238.0,20.0,20.0,31,0,5.666666667,No Donor,train,40,0.00865051903114187,0.01384083044982699,47.6,0.28333333335,3.090909090909091,Yes_1,No_No_Yes_No_Yes,24+
719,No,No,Yes,No,Yes,1,2,Yes,8,200,251,288,29,37,71.0,12.0,10.0,32,3,7.888888889,No Donor,train,16,0.01,0.04,35.5,0.6574074074166667,1.9189189189189189,Yes_1,No_No_Yes_No_Yes,24+
720,No,No,No,Yes,Yes,1,4,Yes,8,639,195,231,34,33,68.0,15.0,13.0,37,2,9.714285714,Donor,train,32,0.006259780907668232,0.012519561815336464,17.0,0.6476190476,2.0606060606060606,Yes_1,No_No_No_Yes_Yes,24+
721,No,No,Yes,No,Yes,1,4,Yes,3,808,253,422,20,63,100.0,14.0,14.0,37,19,10.0,No Donor,train,12,0.0049504950495049506,0.0037128712871287127,25.0,0.7142857142857143,1.5873015873015872,Yes_1,No_No_Yes_No_Yes,24+
722,No,Yes,No,No,No,1,5,No,9,962,421,456,14,43,77.0,20.0,20.0,36,7,12.83333333,No Donor,dev,45,0.005197505197505198,0.009355509355509356,15.4,0.6416666665,1.7906976744186047,No_1,No_Yes_No_No_No,24+
723,No,No,No,Yes,Yes,1,5,Yes,8,2395,407,440,16,20,36.0,21.0,21.0,30,7,18.0,Donor,train,40,0.0020876826722338203,0.003340292275574113,7.2,0.8571428571428571,1.8,Yes_1,No_No_No_Yes_Yes,24+
724,Yes,No,No,No,Yes,1,1,Yes,6,724,345,382,11,58,92.0,5.0,2.0,33,5,2.555555556,No Donor,dev,6,0.0013812154696132596,0.008287292817679558,92.0,0.5111111112,1.5862068965517242,Yes_1,Yes_No_No_No_Yes,24+
725,No,No,No,Yes,Yes,1,4,Yes,0,750,159,171,47,34,81.0,15.0,10.0,35,5,8.1,No Donor,train,0,0.005333333333333333,0.0,20.25,0.5399999999999999,2.3823529411764706,Yes_1,No_No_No_Yes_Yes,24+
726,No,Yes,No,No,Yes,1,4,Yes,6,612,393,428,6,80,160.0,7.0,3.0,28,6,4.848484849,Donor,train,24,0.006535947712418301,0.00980392156862745,40.0,0.6926406927142857,2.0,Yes_1,No_Yes_No_No_Yes,24+
727,No,No,No,Yes,Yes,1,4,Yes,8,843,157,232,49,32,61.0,11.0,10.0,28,6,7.625,No Donor,dev,32,0.004744958481613286,0.009489916963226572,15.25,0.6931818181818182,1.90625,Yes_1,No_No_No_Yes_Yes,24+
728,No,No,No,Yes,No,1,3,Yes,8,1194,360,400,12,32,30.0,10.0,8.0,32,5,5.0,Donor,train,24,0.002512562814070352,0.006700167504187605,10.0,0.5,0.9375,No_1,No_No_No_Yes_Yes,24+
729,No,No,No,Yes,Yes,1,4,Yes,8,2675,270,391,16,36,50.5,5.0,5.0,29,6,4.590909091,No Donor,train,32,0.0014953271028037382,0.0029906542056074765,12.625,0.9181818182000001,1.4027777777777777,Yes_1,No_No_No_Yes_Yes,24+
730,No,No,No,Yes,No,1,2,Yes,1,806,223,277,29,59,247.0,26.0,26.0,29,3,15.4375,Donor,train,2,0.0024813895781637717,0.0012406947890818859,123.5,0.59375,4.186440677966102,No_1,No_No_No_Yes_Yes,24+
731,No,No,Yes,No,Yes,1,4,Yes,8,449,147,213,53,33,48.0,6.0,5.0,31,12,4.363636364,Donor,train,32,0.008908685968819599,0.017817371937639197,12.0,0.7272727273333334,1.4545454545454546,Yes_1,No_No_Yes_No_Yes,24+
732,No,No,Yes,No,Yes,1,7,Yes,8,1012,568,602,2,47,72.0,13.0,7.0,33,4,6.545454546,Donor,train,56,0.00691699604743083,0.007905138339920948,10.285714285714286,0.5034965035384615,1.5319148936170213,Yes_1,No_No_Yes_No_Yes,24+
733,No,No,Yes,No,No,1,4,No,4,562,311,375,19,62,160.0,19.0,15.0,34,13,12.30769231,No Donor,train,16,0.0071174377224199285,0.0071174377224199285,40.0,0.6477732794736842,2.5806451612903225,No_1,No_No_Yes_No_No,24+
734,No,No,Yes,No,No,1,3,Yes,5,659,403,409,5,88,189.0,10.0,10.0,19,10,8.217391304,Donor,dev,15,0.004552352048558422,0.007587253414264037,63.0,0.8217391303999999,2.147727272727273,No_1,No_No_Yes_No_Yes,13-24
735,No,No,No,Yes,Yes,1,1,Yes,7,3110,396,515,13,60,170.0,15.0,11.0,37,8,7.727272727,No Donor,train,7,0.0003215434083601286,0.0022508038585209,170.0,0.5151515151333333,2.8333333333333335,Yes_1,No_No_No_Yes_Yes,24+
736,Yes,No,No,No,Yes,1,2,Yes,8,536,309,341,17,24,41.0,16.0,10.0,35,7,10.25,No Donor,train,16,0.0037313432835820895,0.014925373134328358,20.5,0.640625,1.7083333333333333,Yes_1,Yes_No_No_No_Yes,24+
737,No,Yes,No,No,Yes,1,2,No,1,1083,465,521,5,56,87.0,15.0,12.0,31,8,9.666666667,No Donor,train,2,0.0018467220683287165,0.0009233610341643582,43.5,0.6444444444666666,1.5535714285714286,Yes_1,No_Yes_No_No_No,24+
738,No,Yes,No,No,No,1,5,Yes,8,1078,323,398,14,69,69.0,7.0,7.0,31,19,3.833333333,No Donor,dev,40,0.00463821892393321,0.0074211502782931356,13.8,0.5476190475714285,1.0,No_1,No_Yes_No_No_Yes,24+
739,No,No,No,Yes,Yes,1,6,Yes,8,5769,1340,1144,4,29,80.0,20.0,15.0,32,7,16.0,Donor,train,48,0.0010400416016640667,0.0013867221355520888,13.333333333333334,0.8,2.7586206896551726,Yes_1,No_No_No_Yes_Yes,24+
740,No,No,Yes,No,No,1,6,Yes,8,658,390,471,7,25,30.0,13.0,13.0,29,7,7.5,No Donor,train,48,0.00911854103343465,0.0121580547112462,5.0,0.5769230769230769,1.2,No_1,No_No_Yes_No_Yes,24+
741,Yes,No,No,No,No,1,1,No,3,799,288,351,10,52,152.0,25.0,12.0,31,7,12.66666667,Donor,train,3,0.0012515644555694619,0.0037546933667083854,152.0,0.5066666667999999,2.923076923076923,No_1,Yes_No_No_No_No,24+
742,No,Yes,No,No,Yes,1,4,Yes,4,633,317,406,9,40,63.0,12.0,12.0,29,9,9.0,Donor,train,16,0.00631911532385466,0.00631911532385466,15.75,0.75,1.575,Yes_1,No_Yes_No_No_Yes,24+
743,No,No,No,Yes,No,1,2,Yes,0,695,90,125,66,72,143.0,14.0,14.0,30,15,9.533333333,Donor,dev,0,0.0028776978417266188,0.0,71.5,0.6809523809285715,1.9861111111111112,No_1,No_No_No_Yes_Yes,24+
744,No,No,No,Yes,Yes,1,6,Yes,9,3549,808,867,2,100,265.0,10.0,5.0,31,6,6.162790698,Donor,train,54,0.0016906170752324597,0.00253592561284869,44.166666666666664,0.6162790698,2.65,Yes_1,No_No_No_Yes_Yes,24+
745,No,No,No,Yes,Yes,1,4,No,8,1369,329,355,28,22,27.0,11.0,11.0,31,3,6.75,Donor,train,32,0.0029218407596785976,0.005843681519357195,6.75,0.6136363636363636,1.2272727272727273,Yes_1,No_No_No_Yes_No,24+
